"time","usage"
1486006376,2181024
1486006676,2183344
1486006976,2183580
1486007276,2183780
1486007576,2184136
1486007876,2184596
1486008176,2185176
1486008536,2186232
1486008836,2186768
1486009136,2187276
1486009436,2187896
1486009736,2188484
1486010036,2189588
1486010336,2189796
1486010636,2190232
1486010996,2191300
1486011356,2192288
1486011656,2192932
1486011956,2193740
1486012256,2194348
1486012556,2195280
1486012856,2196064
1486013156,2196440
1486013456,2198856
1486013816,2199144
1486014116,2199492
1486014476,2200056
1486014836,2200960
1486015136,2201584
1486015496,2202452
1486015796,2203288
1486016096,2203924
1486016455,2206640
1486016755,2207288
1486017056,2207828
1486017356,2208344
1486017656,2208916
1486017956,2209416
1486018256,2209972
1486018616,2210696
1486018916,2211216
1486019276,2213844
1486019636,2214776
1486019936,2215368
1486020295,2216024
1486020595,2216596
1486020895,2216816
1486021196,2217064
1486021496,2217336
1486021856,2217628
1486022156,2218052
1486022516,2219284
1486022816,2220452
1486023116,2221304
1486023416,2222128
1486023716,2223108
1486024016,2223852
1486024316,2224528
1486024616,2225344
1486024916,2226052
1486025276,2228936
1486025576,2229532
1486025876,2230204
1486026176,2230704
1486026476,2230900
1486026776,2231168
1486027076,2231428
1486027436,2231904
1486027796,2232508
1486028096,2233036
1486028456,2236068
1486028756,2236568
1486029056,2237248
1486029356,2237744
1486029656,2238464
1486029956,2239348
1486030256,2240000
1486030556,2240544
1486030856,2243160
1486031156,2244020
1486031456,2244560
1486031756,2244688
1486032056,2244916
1486032356,2245308
1486032656,2245744
1486032956,2246392
1486033256,2247356
1486033556,2248416
1486033856,2249228
1486034156,2250200
1486034516,2251316
1486034816,2251960
1486035116,2252784
1486035416,2253836
1486035776,2254920
1486036076,2255760
1486036376,2258512
1486036676,2259104
1486036976,2259652
1486037276,2260736
1486037576,2261360
1486037876,2261904
1486038176,2262436
1486038476,2263036
1486038776,2263628
1486039076,2263968
1486039376,2266204
1486039676,2266504
1486039976,2266752
1486040276,2266964
1486040576,2267248
1486040936,2267792
1486041296,2268580
1486041596,2269216
1486041896,2270048
1486042196,2272740
1486042496,2273200
1486042856,2274140
1486043216,2275160
1486043516,2275776
1486043816,2276512
1486044116,2277200
1486044416,2278020
1486044776,2279004
1486045076,2279848
1486045376,2280660
1486045736,2281180
1486046036,2281676
1486046336,2282656
1486046636,2283168
1486046936,2283720
1486047236,2284428
1486047536,2285248
1486047836,2287968
1486048136,2288616
1486048436,2289324
1486048736,2289900
1486049036,2290196
1486049396,2290488
1486049756,2290948
1486050056,2292128
1486050356,2293024
1486050656,2295420
1486050956,2295532
1486051256,2296020
1486051556,2296688
1486051856,2297360
1486052156,2298052
1486052456,2298848
1486052756,2299744
1486053056,2300388
1486053416,2301224
1486053716,2304088
1486054016,2304512
1486054316,2304600
1486054616,2304708
1486054916,2304876
1486055216,2305140
1486055516,2305720
1486055816,2306540
1486056116,2307096
1486056416,2308064
1486056716,2308836
1486057016,2309780
1486057316,2310692
1486057616,2311280
1486057916,2312040
1486058216,2312728
1486058516,2313568
1486058816,2314464
1486059116,2314868
1486059416,2317308
1486059716,2317540
1486060016,2317784
1486060316,2318220
1486060616,2318916
1486060916,2319516
1486061216,2320080
1486061516,2320612
1486061816,2321124
1486062116,2321908
1486062416,2324784
1486062716,2325284
1486063016,2325888
1486063316,2326672
1486063616,2327304
1486063916,2327792
1486064216,2328096
1486064516,2328408
1486064816,2328612
1486065116,2329068
1486065416,2331820
1486065716,2332476
1486066016,2333156
1486066316,2333716
1486066616,2334300
1486066916,2334996
1486067216,2335348
1486067516,2335524
1486067816,2335780
1486068116,2336080
1486068416,2336840
1486068716,2337716
1486069016,2338616
1486069316,2339360
1486069616,2339792
1486069916,2340228
1486070216,2341000
1486070516,2341748
1486070816,2342448
1486071116,2343436
1486071416,2346184
1486071716,2346816
1486072016,2347528
1486072316,2348080
1486072617,2348680
1486072917,2349204
1486073276,2350008
1486073576,2350580
1486073877,2350828
1486074236,2351104
1486074536,2353412
1486074836,2353876
1486075136,2354748
1486075436,2355380
1486075736,2356184
1486076036,2356712
1486076336,2358988
1486076636,2358984
1486076936,2358988
1486077236,2358996
1486077536,2358996
1486077836,2358996
1486078136,2359028
1486078436,2359028
1486078736,2359056
1486079036,2359128
1486079336,2359240
1486079636,2359352
1486079936,2359612
1486080236,2359888
1486080536,2360180
1486080836,2360448
1486081136,2360732
1486081436,2360776
1486081736,2360816
1486082036,2360904
1486082336,2360928
